mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.09332351684570313,0.0006489906547479159,0.004984140396118164,0.00014560049090952737,entropy,5,2,5,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.754060764457997,0.7571926516903852,0.751350534851594,0.7856089376500325,0.7570043775473642,0.7610434532394745,0.01246849180001749,28
0.09324841499328614,0.0006575022383662307,0.004918575286865234,0.0002415929237569331,entropy,5,2,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.754060764457997,0.7571926516903852,0.751350534851594,0.7856089376500325,0.7570043775473642,0.7610434532394745,0.01246849180001749,28
0.09326467514038086,0.0007420599176934307,0.0049113273620605465,0.0001528103964461513,entropy,5,4,2,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.754060764457997,0.7579001452810786,0.750006355362198,0.7842934241081029,0.7570043775473642,0.7606530133513482,0.012137288975717218,34
0.09412789344787598,0.0016200042833395434,0.0050637245178222655,0.0003361491406387042,entropy,5,4,5,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.754060764457997,0.7579001452810786,0.750006355362198,0.7842934241081029,0.7570043775473642,0.7606530133513482,0.012137288975717218,34
0.09731464385986328,0.002396609208098371,0.005906152725219727,0.0009704199617603022,entropy,5,4,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.754060764457997,0.7579001452810786,0.750006355362198,0.7842934241081029,0.7570043775473642,0.7606530133513482,0.012137288975717218,34
0.14715132713317872,0.0010161391852996423,0.005387163162231446,0.0002233699680990137,entropy,10,1,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9134715606369256,0.9076213983903525,0.9152610609627939,0.9120110110203393,0.9151506920204642,0.9127031446061752,0.002808098329177053,1
0.1466402530670166,0.0011569021658299442,0.005340147018432617,0.0002098474357783678,entropy,10,1,5,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9133704023869277,0.9076434142080162,0.91522738749451,0.9107937466198659,0.9118521196879299,0.9117774140794499,0.0025496300064275757,3
0.14856352806091308,0.0017562335807035227,0.0053899288177490234,6.0283608506866754e-05,entropy,10,1,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9111403504170522,0.9041540655888366,0.9136949002390943,0.9116111428093086,0.9130235234828713,0.9107247965074325,0.003412871562414354,6
0.14836878776550294,0.00433529187143643,0.005866336822509766,0.0009045978356279526,entropy,10,2,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9131872762411234,0.9071508499442072,0.9147392106035035,0.91034707710525,0.9137976412477457,0.911844411028366,0.002766578550404508,2
0.1525887966156006,0.004390180483166049,0.0054073333740234375,0.00024237698887553353,entropy,10,2,5,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9141236747525837,0.9071258054644261,0.914000142200022,0.9098972410167859,0.9127451390454743,0.9115784004958585,0.0026965323092744257,4
0.15003762245178223,0.0030268181162277936,0.005843591690063476,0.000887038589177816,entropy,10,2,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9149559561064113,0.9028812952113617,0.9136909448470241,0.9107698278776882,0.9126229705600437,0.9109841989205059,0.004277613928458917,5
0.1490382194519043,0.0023644204271743062,0.005459117889404297,8.965507414388758e-05,entropy,10,4,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9114849088502422,0.9055964186122072,0.9125686836760303,0.9117230680349517,0.908433296814159,0.9099612751975181,0.0025927068262303786,8
0.1485614776611328,0.0032284377640662003,0.0056722164154052734,0.0008096005777744486,entropy,10,4,5,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.9114849088502422,0.9055964186122072,0.9125686836760303,0.9117230680349517,0.908433296814159,0.9099612751975181,0.0025927068262303786,8
0.1454458236694336,0.002361010596984758,0.005306625366210937,0.00010135572836609283,entropy,10,4,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.9117027267465314,0.9054376902295146,0.9127049593981366,0.9110599734396523,0.9104926032911793,0.9102795906210028,0.002530063290879207,7
